GEOid2,GEOdisplaylabel,total_over_18_pop,hispanic_over_18_pop
48113013726,"Census Tract 137.26, Dallas County, Texas",2195,644
48113013727,"Census Tract 137.27, Dallas County, Texas",2796,361
48113013803,"Census Tract 138.03, Dallas County, Texas",4544,984
48113013804,"Census Tract 138.04, Dallas County, Texas",2446,757
48113013805,"Census Tract 138.05, Dallas County, Texas",1784,854
48113013806,"Census Tract 138.06, Dallas County, Texas",2277,290
48113013901,"Census Tract 139.01, Dallas County, Texas",2248,1584
48113013902,"Census Tract 139.02, Dallas County, Texas",3165,1284
48113014001,"Census Tract 140.01, Dallas County, Texas",2885,929
48113014002,"Census Tract 140.02, Dallas County, Texas",193,12
48113014103,"Census Tract 141.03, Dallas County, Texas",2167,809
48113014113,"Census Tract 141.13, Dallas County, Texas",3582,848
48113014114,"Census Tract 141.14, Dallas County, Texas",2427,702
48113014115,"Census Tract 141.15, Dallas County, Texas",4688,1686
48113014116,"Census Tract 141.16, Dallas County, Texas",3356,891
48113014119,"Census Tract 141.19, Dallas County, Texas",3011,262
48113014120,"Census Tract 141.20, Dallas County, Texas",3613,300
48113014121,"Census Tract 141.21, Dallas County, Texas",4111,568
48113014123,"Census Tract 141.23, Dallas County, Texas",3953,320
48113014124,"Census Tract 141.24, Dallas County, Texas",2989,344
48113014126,"Census Tract 141.26, Dallas County, Texas",3881,460
48113014127,"Census Tract 141.27, Dallas County, Texas",5840,490
48113014128,"Census Tract 141.28, Dallas County, Texas",2703,284
48113014129,"Census Tract 141.29, Dallas County, Texas",3489,264
48113014130,"Census Tract 141.30, Dallas County, Texas",3345,389
48113014131,"Census Tract 141.31, Dallas County, Texas",3052,395
48113014132,"Census Tract 141.32, Dallas County, Texas",1647,184
48113014133,"Census Tract 141.33, Dallas County, Texas",3125,602
48113014134,"Census Tract 141.34, Dallas County, Texas",2740,218
48113014135,"Census Tract 141.35, Dallas County, Texas",2955,310
48113014136,"Census Tract 141.36, Dallas County, Texas",4368,758
48113014137,"Census Tract 141.37, Dallas County, Texas",2288,237
48113014138,"Census Tract 141.38, Dallas County, Texas",2973,310
48113014203,"Census Tract 142.03, Dallas County, Texas",2328,739
48113014204,"Census Tract 142.04, Dallas County, Texas",1834,439
48113014205,"Census Tract 142.05, Dallas County, Texas",1320,98
48113014206,"Census Tract 142.06, Dallas County, Texas",3671,512
48113014302,"Census Tract 143.02, Dallas County, Texas",4851,2126
48113014306,"Census Tract 143.06, Dallas County, Texas",3827,2077
48113014307,"Census Tract 143.07, Dallas County, Texas",3239,636
48113014308,"Census Tract 143.08, Dallas County, Texas",2732,1634
48113014309,"Census Tract 143.09, Dallas County, Texas",2898,1472
48113014310,"Census Tract 143.10, Dallas County, Texas",3321,921
48113014311,"Census Tract 143.11, Dallas County, Texas",3773,177
48113014312,"Census Tract 143.12, Dallas County, Texas",4505,571
48113014403,"Census Tract 144.03, Dallas County, Texas",2918,1069
48113014405,"Census Tract 144.05, Dallas County, Texas",2638,1603
48113014406,"Census Tract 144.06, Dallas County, Texas",3329,1785
48113014407,"Census Tract 144.07, Dallas County, Texas",3502,1920
48113014408,"Census Tract 144.08, Dallas County, Texas",3076,1155
48113014501,"Census Tract 145.01, Dallas County, Texas",2333,909
48113014502,"Census Tract 145.02, Dallas County, Texas",3440,2003
48113014601,"Census Tract 146.01, Dallas County, Texas",1839,929
48113014602,"Census Tract 146.02, Dallas County, Texas",3001,2058
48113014603,"Census Tract 146.03, Dallas County, Texas",1288,887
48113014701,"Census Tract 147.01, Dallas County, Texas",3154,2252
48113014702,"Census Tract 147.02, Dallas County, Texas",2624,1624
48113014703,"Census Tract 147.03, Dallas County, Texas",1321,918
48113014901,"Census Tract 149.01, Dallas County, Texas",899,658
48113014902,"Census Tract 149.02, Dallas County, Texas",1687,1084
48113015000,"Census Tract 150, Dallas County, Texas",5458,3282
48113015100,"Census Tract 151, Dallas County, Texas",4517,2326
48113015202,"Census Tract 152.02, Dallas County, Texas",2482,1690
48113015204,"Census Tract 152.04, Dallas County, Texas",5306,2104
48113015205,"Census Tract 152.05, Dallas County, Texas",2689,1721
48113015206,"Census Tract 152.06, Dallas County, Texas",2791,1175
48113015303,"Census Tract 153.03, Dallas County, Texas",1367,822
48113015304,"Census Tract 153.04, Dallas County, Texas",2432,1134
48113015305,"Census Tract 153.05, Dallas County, Texas",3013,1324
48113015306,"Census Tract 153.06, Dallas County, Texas",3576,1057
48113015401,"Census Tract 154.01, Dallas County, Texas",4894,1063
48113015403,"Census Tract 154.03, Dallas County, Texas",2085,990
48113015404,"Census Tract 154.04, Dallas County, Texas",2748,1624
48113015500,"Census Tract 155, Dallas County, Texas",2386,1161
48113015600,"Census Tract 156, Dallas County, Texas",3386,2599
48113015700,"Census Tract 157, Dallas County, Texas",1695,1259
48113015800,"Census Tract 158, Dallas County, Texas",1606,1134
48113015900,"Census Tract 159, Dallas County, Texas",2456,1287
48113016001,"Census Tract 160.01, Dallas County, Texas",3003,1853
48113016002,"Census Tract 160.02, Dallas County, Texas",1859,1111
48113016100,"Census Tract 161, Dallas County, Texas",2779,798
48113016201,"Census Tract 162.01, Dallas County, Texas",2920,1538
48113016202,"Census Tract 162.02, Dallas County, Texas",4898,2529
48113016301,"Census Tract 163.01, Dallas County, Texas",3964,2559
48113016302,"Census Tract 163.02, Dallas County, Texas",1359,882
48113016401,"Census Tract 164.01, Dallas County, Texas",6632,2543
48113016406,"Census Tract 164.06, Dallas County, Texas",3278,1622
48113016407,"Census Tract 164.07, Dallas County, Texas",4478,2477
48113016408,"Census Tract 164.08, Dallas County, Texas",5077,2181
48113016409,"Census Tract 164.09, Dallas County, Texas",2526,565
48113016410,"Census Tract 164.10, Dallas County, Texas",3416,866
48113016411,"Census Tract 164.11, Dallas County, Texas",6135,1819
48113016412,"Census Tract 164.12, Dallas County, Texas",3103,526
48113016413,"Census Tract 164.13, Dallas County, Texas",4773,1114
48113016502,"Census Tract 165.02, Dallas County, Texas",4777,2051
48113016509,"Census Tract 165.09, Dallas County, Texas",4028,905
48113016510,"Census Tract 165.10, Dallas County, Texas",7618,2121
48113016511,"Census Tract 165.11, Dallas County, Texas",2870,684
48113016513,"Census Tract 165.13, Dallas County, Texas",3955,559
48113016514,"Census Tract 165.14, Dallas County, Texas",5281,1006
48113016516,"Census Tract 165.16, Dallas County, Texas",3812,1457
48113016517,"Census Tract 165.17, Dallas County, Texas",3037,891
48113016518,"Census Tract 165.18, Dallas County, Texas",3463,1057
48113016519,"Census Tract 165.19, Dallas County, Texas",1789,462
48113016520,"Census Tract 165.20, Dallas County, Texas",4463,2001
48113016521,"Census Tract 165.21, Dallas County, Texas",3976,683
48113016522,"Census Tract 165.22, Dallas County, Texas",2390,322
48113016523,"Census Tract 165.23, Dallas County, Texas",3627,401
48113016605,"Census Tract 166.05, Dallas County, Texas",4621,1500
48113016606,"Census Tract 166.06, Dallas County, Texas",5300,1112
48113016607,"Census Tract 166.07, Dallas County, Texas",2450,260
48113016610,"Census Tract 166.10, Dallas County, Texas",3606,272
48113016611,"Census Tract 166.11, Dallas County, Texas",4458,440
48113016612,"Census Tract 166.12, Dallas County, Texas",8749,760
48113016615,"Census Tract 166.15, Dallas County, Texas",2481,434
48113016616,"Census Tract 166.16, Dallas County, Texas",3662,790
48113016617,"Census Tract 166.17, Dallas County, Texas",3434,270
48113016618,"Census Tract 166.18, Dallas County, Texas",3337,275
48113016619,"Census Tract 166.19, Dallas County, Texas",2553,358
48113016620,"Census Tract 166.20, Dallas County, Texas",4005,346
48113016621,"Census Tract 166.21, Dallas County, Texas",3529,895
48113016622,"Census Tract 166.22, Dallas County, Texas",2294,421
48113016623,"Census Tract 166.23, Dallas County, Texas",3695,660
48113016624,"Census Tract 166.24, Dallas County, Texas",2411,400
48113016625,"Census Tract 166.25, Dallas County, Texas",6101,850
48113016626,"Census Tract 166.26, Dallas County, Texas",3149,626
48113016701,"Census Tract 167.01, Dallas County, Texas",4402,223
48113016703,"Census Tract 167.03, Dallas County, Texas",6428,1386
48113016704,"Census Tract 167.04, Dallas County, Texas",2859,414
48113016705,"Census Tract 167.05, Dallas County, Texas",4649,513
48113016802,"Census Tract 168.02, Dallas County, Texas",2667,510
48113016803,"Census Tract 168.03, Dallas County, Texas",4118,651
48113016804,"Census Tract 168.04, Dallas County, Texas",5080,374
48113016902,"Census Tract 169.02, Dallas County, Texas",4444,1335
48113016903,"Census Tract 169.03, Dallas County, Texas",3765,1578
48113017001,"Census Tract 170.01, Dallas County, Texas",7105,1869
48113017003,"Census Tract 170.03, Dallas County, Texas",6372,2204
48113017004,"Census Tract 170.04, Dallas County, Texas",5113,2850
48113017101,"Census Tract 171.01, Dallas County, Texas",3435,1513
48113017102,"Census Tract 171.02, Dallas County, Texas",3144,1569
48113017201,"Census Tract 172.01, Dallas County, Texas",3634,1593
48113017202,"Census Tract 172.02, Dallas County, Texas",5622,1997
48113017301,"Census Tract 173.01, Dallas County, Texas",4025,1489
48113017303,"Census Tract 173.03, Dallas County, Texas",5451,1154
48113017304,"Census Tract 173.04, Dallas County, Texas",6408,1211
48113017305,"Census Tract 173.05, Dallas County, Texas",6410,1243
48113017306,"Census Tract 173.06, Dallas County, Texas",5102,1552
48113017400,"Census Tract 174, Dallas County, Texas",3752,887
48113017500,"Census Tract 175, Dallas County, Texas",2854,532
48113017602,"Census Tract 176.02, Dallas County, Texas",2804,1012
48113017604,"Census Tract 176.04, Dallas County, Texas",2072,874
48113017605,"Census Tract 176.05, Dallas County, Texas",2278,1168
48113017606,"Census Tract 176.06, Dallas County, Texas",3247,1325
48113017702,"Census Tract 177.02, Dallas County, Texas",5456,1155
48113017703,"Census Tract 177.03, Dallas County, Texas",3045,1047
48113017704,"Census Tract 177.04, Dallas County, Texas",3979,1434
48113017804,"Census Tract 178.04, Dallas County, Texas",4434,1373
48113017805,"Census Tract 178.05, Dallas County, Texas",3961,935
48113017806,"Census Tract 178.06, Dallas County, Texas",3272,1184
48113017807,"Census Tract 178.07, Dallas County, Texas",4140,1569
48113017808,"Census Tract 178.08, Dallas County, Texas",3483,649
48113017811,"Census Tract 178.11, Dallas County, Texas",3407,601
48113017812,"Census Tract 178.12, Dallas County, Texas",1744,344
48113017813,"Census Tract 178.13, Dallas County, Texas",4382,1092
48113017814,"Census Tract 178.14, Dallas County, Texas",3920,647
48113017900,"Census Tract 179, Dallas County, Texas",3247,1519
48113018001,"Census Tract 180.01, Dallas County, Texas",4494,1540
48113018002,"Census Tract 180.02, Dallas County, Texas",2501,1085
48113018104,"Census Tract 181.04, Dallas County, Texas",4781,632
48113018105,"Census Tract 181.05, Dallas County, Texas",3996,2307
48113018110,"Census Tract 181.10, Dallas County, Texas",4072,310
48113018111,"Census Tract 181.11, Dallas County, Texas",4471,1516
48113018118,"Census Tract 181.18, Dallas County, Texas",5295,1030
48113018120,"Census Tract 181.20, Dallas County, Texas",3300,708
48113018121,"Census Tract 181.21, Dallas County, Texas",3578,1400
48113018122,"Census Tract 181.22, Dallas County, Texas",9081,1349
48113018123,"Census Tract 181.23, Dallas County, Texas",6185,1227
48113018124,"Census Tract 181.24, Dallas County, Texas",11391,1712
48113018126,"Census Tract 181.26, Dallas County, Texas",4700,1493
48113018127,"Census Tract 181.27, Dallas County, Texas",2171,1051
48113018128,"Census Tract 181.28, Dallas County, Texas",3848,1316
48113018129,"Census Tract 181.29, Dallas County, Texas",3553,661
48113018130,"Census Tract 181.30, Dallas County, Texas",3059,670
48113018132,"Census Tract 181.32, Dallas County, Texas",3732,744
48113018133,"Census Tract 181.33, Dallas County, Texas",2572,496
48113018134,"Census Tract 181.34, Dallas County, Texas",3909,629
48113018135,"Census Tract 181.35, Dallas County, Texas",2417,398
48113018136,"Census Tract 181.36, Dallas County, Texas",6008,555
48113018137,"Census Tract 181.37, Dallas County, Texas",2947,446
48113018138,"Census Tract 181.38, Dallas County, Texas",3014,593
48113018139,"Census Tract 181.39, Dallas County, Texas",5025,752
48113018140,"Census Tract 181.40, Dallas County, Texas",3852,597
48113018141,"Census Tract 181.41, Dallas County, Texas",3002,581
48113018142,"Census Tract 181.42, Dallas County, Texas",2350,462
48113018203,"Census Tract 182.03, Dallas County, Texas",4281,2043
48113018204,"Census Tract 182.04, Dallas County, Texas",2993,2208
48113018205,"Census Tract 182.05, Dallas County, Texas",2986,1738
48113018206,"Census Tract 182.06, Dallas County, Texas",3023,1991
48113018300,"Census Tract 183, Dallas County, Texas",4931,2567
48113018401,"Census Tract 184.01, Dallas County, Texas",3264,1557
48113018402,"Census Tract 184.02, Dallas County, Texas",2997,807
48113018403,"Census Tract 184.03, Dallas County, Texas",683,273
48113018501,"Census Tract 185.01, Dallas County, Texas",2568,1139
48113018503,"Census Tract 185.03, Dallas County, Texas",3459,908
48113018505,"Census Tract 185.05, Dallas County, Texas",2224,648
48113018506,"Census Tract 185.06, Dallas County, Texas",2366,1044
48113018600,"Census Tract 186, Dallas County, Texas",2660,709
48113018700,"Census Tract 187, Dallas County, Texas",4374,2736
48113018801,"Census Tract 188.01, Dallas County, Texas",3039,1327
48113018802,"Census Tract 188.02, Dallas County, Texas",617,206
48113018900,"Census Tract 189, Dallas County, Texas",4280,1649
48113019004,"Census Tract 190.04, Dallas County, Texas",4815,1485
48113019013,"Census Tract 190.13, Dallas County, Texas",3514,2513
48113019014,"Census Tract 190.14, Dallas County, Texas",4817,2084
48113019016,"Census Tract 190.16, Dallas County, Texas",2262,540
48113019018,"Census Tract 190.18, Dallas County, Texas",3670,598
48113019019,"Census Tract 190.19, Dallas County, Texas",4408,1119
48113019020,"Census Tract 190.20, Dallas County, Texas",4087,624
48113019021,"Census Tract 190.21, Dallas County, Texas",5139,1422
48113019023,"Census Tract 190.23, Dallas County, Texas",3903,380
48113019024,"Census Tract 190.24, Dallas County, Texas",3205,384
48113019025,"Census Tract 190.25, Dallas County, Texas",3786,432
48113019026,"Census Tract 190.26, Dallas County, Texas",4286,593
48113019027,"Census Tract 190.27, Dallas County, Texas",3643,514
48113019028,"Census Tract 190.28, Dallas County, Texas",2704,627
48113019029,"Census Tract 190.29, Dallas County, Texas",4452,787
48113019031,"Census Tract 190.31, Dallas County, Texas",4736,589
48113019032,"Census Tract 190.32, Dallas County, Texas",2834,1515
48113019033,"Census Tract 190.33, Dallas County, Texas",3025,1798
48113019034,"Census Tract 190.34, Dallas County, Texas",3059,487
48113019035,"Census Tract 190.35, Dallas County, Texas",2987,1261
48113019036,"Census Tract 190.36, Dallas County, Texas",2264,176
48113019037,"Census Tract 190.37, Dallas County, Texas",2722,305
48113019038,"Census Tract 190.38, Dallas County, Texas",940,91
48113019039,"Census Tract 190.39, Dallas County, Texas",4894,1210
48113019040,"Census Tract 190.40, Dallas County, Texas",4500,398
48113019041,"Census Tract 190.41, Dallas County, Texas",2296,138
48113019042,"Census Tract 190.42, Dallas County, Texas",3470,409
48113019043,"Census Tract 190.43, Dallas County, Texas",5930,405
48113019100,"Census Tract 191, Dallas County, Texas",3638,522
48113019202,"Census Tract 192.02, Dallas County, Texas",3283,837
