GEOid,GEOid2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US48215020202,48215020202,"Census Tract 202.02, Hidalgo County, Texas",7777,620,204,92,7573,628
1400000US48215020204,48215020204,"Census Tract 202.04, Hidalgo County, Texas",6673,732,963,281,5710,759
1400000US48215020205,48215020205,"Census Tract 202.05, Hidalgo County, Texas",5497,830,228,133,5269,840
1400000US48215020301,48215020301,"Census Tract 203.01, Hidalgo County, Texas",9970,977,2196,462,7774,1006
1400000US48215020302,48215020302,"Census Tract 203.02, Hidalgo County, Texas",8992,774,1184,292,7808,689
1400000US48215020402,48215020402,"Census Tract 204.02, Hidalgo County, Texas",7173,711,2033,394,5140,686
1400000US48215020403,48215020403,"Census Tract 204.03, Hidalgo County, Texas",5986,766,333,212,5653,784
1400000US48215020404,48215020404,"Census Tract 204.04, Hidalgo County, Texas",4697,516,2112,257,2585,527
1400000US48215020501,48215020501,"Census Tract 205.01, Hidalgo County, Texas",4958,748,257,116,4701,738
1400000US48215020503,48215020503,"Census Tract 205.03, Hidalgo County, Texas",9765,775,208,126,9557,788
1400000US48215020504,48215020504,"Census Tract 205.04, Hidalgo County, Texas",6422,663,226,107,6196,661
1400000US48215020600,48215020600,"Census Tract 206, Hidalgo County, Texas",3201,494,13,15,3188,492
1400000US48215020701,48215020701,"Census Tract 207.01, Hidalgo County, Texas",8753,597,1295,340,7458,685
1400000US48215020721,48215020721,"Census Tract 207.21, Hidalgo County, Texas",8056,703,1004,266,7052,729
1400000US48215020723,48215020723,"Census Tract 207.23, Hidalgo County, Texas",5512,633,183,126,5329,645
1400000US48215020724,48215020724,"Census Tract 207.24, Hidalgo County, Texas",3790,382,726,216,3064,344
1400000US48215020725,48215020725,"Census Tract 207.25, Hidalgo County, Texas",4323,475,322,245,4001,507
1400000US48215020726,48215020726,"Census Tract 207.26, Hidalgo County, Texas",5740,718,1116,363,4624,707
1400000US48215020802,48215020802,"Census Tract 208.02, Hidalgo County, Texas",6580,752,1278,351,5302,709
1400000US48215020803,48215020803,"Census Tract 208.03, Hidalgo County, Texas",5529,549,1638,489,3891,504
1400000US48215020804,48215020804,"Census Tract 208.04, Hidalgo County, Texas",3408,511,1062,249,2346,452
1400000US48215020901,48215020901,"Census Tract 209.01, Hidalgo County, Texas",5092,676,1854,340,3238,643
1400000US48215020903,48215020903,"Census Tract 209.03, Hidalgo County, Texas",4579,566,987,315,3592,551
1400000US48215020904,48215020904,"Census Tract 209.04, Hidalgo County, Texas",4428,471,1258,284,3170,529
1400000US48215021000,48215021000,"Census Tract 210, Hidalgo County, Texas",7136,860,899,337,6237,873
1400000US48215021100,48215021100,"Census Tract 211, Hidalgo County, Texas",2721,655,167,84,2554,644
1400000US48215021201,48215021201,"Census Tract 212.01, Hidalgo County, Texas",3088,566,821,258,2267,575
1400000US48215021202,48215021202,"Census Tract 212.02, Hidalgo County, Texas",4067,582,1126,238,2941,579
1400000US48215021302,48215021302,"Census Tract 213.02, Hidalgo County, Texas",15068,1091,264,222,14804,1106
1400000US48215021303,48215021303,"Census Tract 213.03, Hidalgo County, Texas",8202,887,139,168,8063,910
1400000US48215021304,48215021304,"Census Tract 213.04, Hidalgo County, Texas",5753,537,141,106,5612,549
1400000US48215021305,48215021305,"Census Tract 213.05, Hidalgo County, Texas",6594,569,26,43,6568,569
1400000US48215021401,48215021401,"Census Tract 214.01, Hidalgo County, Texas",5148,662,252,125,4896,675
1400000US48215021403,48215021403,"Census Tract 214.03, Hidalgo County, Texas",4181,537,462,225,3719,498
1400000US48215021404,48215021404,"Census Tract 214.04, Hidalgo County, Texas",6652,816,1709,253,4943,864
1400000US48215021500,48215021500,"Census Tract 215, Hidalgo County, Texas",3527,441,14,23,3513,442
1400000US48215021600,48215021600,"Census Tract 216, Hidalgo County, Texas",3821,558,77,72,3744,541
1400000US48215021701,48215021701,"Census Tract 217.01, Hidalgo County, Texas",8542,824,924,338,7618,856
1400000US48215021702,48215021702,"Census Tract 217.02, Hidalgo County, Texas",11713,1122,636,225,11077,1154
1400000US48215021803,48215021803,"Census Tract 218.03, Hidalgo County, Texas",4217,535,103,82,4114,535
1400000US48215021804,48215021804,"Census Tract 218.04, Hidalgo County, Texas",5512,712,354,448,5158,701
1400000US48215021805,48215021805,"Census Tract 218.05, Hidalgo County, Texas",8755,722,123,156,8632,739
1400000US48215021806,48215021806,"Census Tract 218.06, Hidalgo County, Texas",8557,1011,136,91,8421,1022
1400000US48215021901,48215021901,"Census Tract 219.01, Hidalgo County, Texas",10042,1114,1547,300,8495,1121
1400000US48215021903,48215021903,"Census Tract 219.03, Hidalgo County, Texas",3669,671,316,225,3353,711
1400000US48215021904,48215021904,"Census Tract 219.04, Hidalgo County, Texas",4360,669,916,259,3444,669
1400000US48215022001,48215022001,"Census Tract 220.01, Hidalgo County, Texas",10105,811,690,271,9415,837
1400000US48215022003,48215022003,"Census Tract 220.03, Hidalgo County, Texas",6481,849,1320,436,5161,772
1400000US48215022004,48215022004,"Census Tract 220.04, Hidalgo County, Texas",10576,1286,1331,285,9245,1328
1400000US48215022103,48215022103,"Census Tract 221.03, Hidalgo County, Texas",4467,509,987,311,3480,536
1400000US48215022104,48215022104,"Census Tract 221.04, Hidalgo County, Texas",8182,1116,133,94,8049,1118
1400000US48215022105,48215022105,"Census Tract 221.05, Hidalgo County, Texas",4943,927,300,327,4643,991
1400000US48215022106,48215022106,"Census Tract 221.06, Hidalgo County, Texas",4998,821,434,193,4564,842
1400000US48215022201,48215022201,"Census Tract 222.01, Hidalgo County, Texas",6864,984,964,239,5900,1028
1400000US48215022203,48215022203,"Census Tract 222.03, Hidalgo County, Texas",3803,541,206,121,3597,542
1400000US48215022204,48215022204,"Census Tract 222.04, Hidalgo County, Texas",5116,696,103,106,5013,694
1400000US48215022300,48215022300,"Census Tract 223, Hidalgo County, Texas",9798,752,3337,605,6461,718
1400000US48215022401,48215022401,"Census Tract 224.01, Hidalgo County, Texas",4670,690,371,195,4299,689
1400000US48215022402,48215022402,"Census Tract 224.02, Hidalgo County, Texas",5499,654,131,109,5368,660
1400000US48215022501,48215022501,"Census Tract 225.01, Hidalgo County, Texas",6464,785,156,161,6308,716
1400000US48215022502,48215022502,"Census Tract 225.02, Hidalgo County, Texas",5398,597,437,146,4961,585
1400000US48215022600,48215022600,"Census Tract 226, Hidalgo County, Texas",2472,463,45,44,2427,465
1400000US48215022701,48215022701,"Census Tract 227.01, Hidalgo County, Texas",5326,659,1909,354,3417,577
1400000US48215022702,48215022702,"Census Tract 227.02, Hidalgo County, Texas",5478,760,1210,276,4268,734
1400000US48215022800,48215022800,"Census Tract 228, Hidalgo County, Texas",7478,564,224,100,7254,552
1400000US48215022900,48215022900,"Census Tract 229, Hidalgo County, Texas",4670,561,657,161,4013,542
1400000US48215023000,48215023000,"Census Tract 230, Hidalgo County, Texas",3795,434,206,98,3589,434
1400000US48215023102,48215023102,"Census Tract 231.02, Hidalgo County, Texas",7084,891,186,119,6898,914
1400000US48215023103,48215023103,"Census Tract 231.03, Hidalgo County, Texas",6018,842,212,146,5806,813
1400000US48215023104,48215023104,"Census Tract 231.04, Hidalgo County, Texas",5241,763,173,140,5068,791
1400000US48215023503,48215023503,"Census Tract 235.03, Hidalgo County, Texas",7287,771,218,131,7069,752
1400000US48215023504,48215023504,"Census Tract 235.04, Hidalgo County, Texas",7925,766,904,251,7021,794
1400000US48215023507,48215023507,"Census Tract 235.07, Hidalgo County, Texas",8842,1075,339,221,8503,1020
1400000US48215023509,48215023509,"Census Tract 235.09, Hidalgo County, Texas",8974,805,2511,582,6463,528
1400000US48215023510,48215023510,"Census Tract 235.10, Hidalgo County, Texas",9446,887,2787,351,6659,861
1400000US48215023511,48215023511,"Census Tract 235.11, Hidalgo County, Texas",6653,931,160,130,6493,962
1400000US48215023512,48215023512,"Census Tract 235.12, Hidalgo County, Texas",2915,235,1362,162,1553,159
1400000US48215023513,48215023513,"Census Tract 235.13, Hidalgo County, Texas",6147,1080,237,128,5910,1097
1400000US48215023514,48215023514,"Census Tract 235.14, Hidalgo County, Texas",8111,1071,273,163,7838,1056
1400000US48215023515,48215023515,"Census Tract 235.15, Hidalgo County, Texas",8801,918,111,107,8690,917
1400000US48215023600,48215023600,"Census Tract 236, Hidalgo County, Texas",8073,710,407,176,7666,669
1400000US48215023700,48215023700,"Census Tract 237, Hidalgo County, Texas",4705,529,307,164,4398,544
1400000US48215023801,48215023801,"Census Tract 238.01, Hidalgo County, Texas",8745,1008,491,222,8254,1022
1400000US48215023802,48215023802,"Census Tract 238.02, Hidalgo County, Texas",8140,790,1226,366,6914,729
1400000US48215023902,48215023902,"Census Tract 239.02, Hidalgo County, Texas",10557,732,1922,319,8635,792
1400000US48215023903,48215023903,"Census Tract 239.03, Hidalgo County, Texas",4402,615,308,112,4094,637
1400000US48215023904,48215023904,"Census Tract 239.04, Hidalgo County, Texas",6507,707,872,270,5635,720
1400000US48215024000,48215024000,"Census Tract 240, Hidalgo County, Texas",15579,995,1605,424,13974,1010
1400000US48215024105,48215024105,"Census Tract 241.05, Hidalgo County, Texas",9841,1057,648,287,9193,1123
1400000US48215024106,48215024106,"Census Tract 241.06, Hidalgo County, Texas",11465,1263,1239,380,10226,1159
1400000US48215024107,48215024107,"Census Tract 241.07, Hidalgo County, Texas",5700,772,277,130,5423,780
1400000US48215024108,48215024108,"Census Tract 241.08, Hidalgo County, Texas",5674,779,43,49,5631,776
1400000US48215024109,48215024109,"Census Tract 241.09, Hidalgo County, Texas",6625,1102,21,33,6604,1103
1400000US48215024110,48215024110,"Census Tract 241.10, Hidalgo County, Texas",8930,975,246,264,8684,992
1400000US48215024111,48215024111,"Census Tract 241.11, Hidalgo County, Texas",5825,869,173,112,5652,875
1400000US48215024112,48215024112,"Census Tract 241.12, Hidalgo County, Texas",10534,1450,181,154,10353,1471
1400000US48215024113,48215024113,"Census Tract 241.13, Hidalgo County, Texas",7673,1214,173,189,7500,1210
1400000US48215024114,48215024114,"Census Tract 241.14, Hidalgo County, Texas",8609,1373,37,86,8572,1386
1400000US48215024201,48215024201,"Census Tract 242.01, Hidalgo County, Texas",13924,1131,26,43,13898,1132
1400000US48215024203,48215024203,"Census Tract 242.03, Hidalgo County, Texas",4379,672,964,251,3415,606
1400000US48215024204,48215024204,"Census Tract 242.04, Hidalgo County, Texas",4133,745,170,88,3963,741
1400000US48215024205,48215024205,"Census Tract 242.05, Hidalgo County, Texas",7873,793,58,46,7815,791
1400000US48215024301,48215024301,"Census Tract 243.01, Hidalgo County, Texas",1002,474,116,88,886,475
1400000US48215024302,48215024302,"Census Tract 243.02, Hidalgo County, Texas",1277,292,365,88,912,285
1400000US48215024402,48215024402,"Census Tract 244.02, Hidalgo County, Texas",8120,935,125,92,7995,948
1400000US48215024403,48215024403,"Census Tract 244.03, Hidalgo County, Texas",4847,611,0,127,4847,611
1400000US48215024404,48215024404,"Census Tract 244.04, Hidalgo County, Texas",2985,584,0,127,2985,584
1400000US48215024500,48215024500,"Census Tract 245, Hidalgo County, Texas",7111,811,166,131,6945,815
1400000US48215024600,48215024600,"Census Tract 246, Hidalgo County, Texas",5571,514,50,27,5521,519
1400000US48215980000,48215980000,"Census Tract 9800, Hidalgo County, Texas",0,127,0,127,0,127
1400000US48217960100,48217960100,"Census Tract 9601, Hill County, Texas",4021,348,3214,318,807,206
1400000US48217960200,48217960200,"Census Tract 9602, Hill County, Texas",4339,394,4277,387,62,40
1400000US48217960400,48217960400,"Census Tract 9604, Hill County, Texas",1748,295,1688,287,60,44
1400000US48217960500,48217960500,"Census Tract 9605, Hill County, Texas",5620,464,5187,476,433,257
1400000US48217960600,48217960600,"Census Tract 9606, Hill County, Texas",1453,225,1173,227,280,102
1400000US48217960700,48217960700,"Census Tract 9607, Hill County, Texas",2107,240,1765,242,342,178
1400000US48217960800,48217960800,"Census Tract 9608, Hill County, Texas",3196,365,2682,352,514,187
1400000US48217960900,48217960900,"Census Tract 9609, Hill County, Texas",2563,286,503,209,2060,259
1400000US48217961000,48217961000,"Census Tract 9610, Hill County, Texas",1851,332,1250,280,601,207
1400000US48217961100,48217961100,"Census Tract 9611, Hill County, Texas",3830,542,3231,459,599,223
1400000US48217961400,48217961400,"Census Tract 9614, Hill County, Texas",4126,340,3758,335,368,127
1400000US48219950100,48219950100,"Census Tract 9501, Hockley County, Texas",1506,190,825,145,681,182
1400000US48219950200,48219950200,"Census Tract 9502, Hockley County, Texas",4223,333,3073,309,1150,220
1400000US48219950300,48219950300,"Census Tract 9503, Hockley County, Texas",4226,366,2585,329,1641,365
1400000US48219950400,48219950400,"Census Tract 9504, Hockley County, Texas",4568,470,1351,257,3217,389
1400000US48219950500,48219950500,"Census Tract 9505, Hockley County, Texas",5123,477,3625,463,1498,343
1400000US48219950600,48219950600,"Census Tract 9506, Hockley County, Texas",1688,210,1045,139,643,168
1400000US48219950700,48219950700,"Census Tract 9507, Hockley County, Texas",1599,226,778,151,821,224
1400000US48221160100,48221160100,"Census Tract 1601, Hood County, Texas",4619,400,4199,423,420,277
1400000US48221160204,48221160204,"Census Tract 1602.04, Hood County, Texas",3119,335,3057,348,62,59
1400000US48221160205,48221160205,"Census Tract 1602.05, Hood County, Texas",6384,675,5568,683,816,339
1400000US48221160206,48221160206,"Census Tract 1602.06, Hood County, Texas",3853,392,3494,366,359,229
1400000US48221160207,48221160207,"Census Tract 1602.07, Hood County, Texas",5647,431,5429,417,218,108
1400000US48221160208,48221160208,"Census Tract 1602.08, Hood County, Texas",5007,410,3937,360,1070,304
1400000US48221160209,48221160209,"Census Tract 1602.09, Hood County, Texas",6819,542,6139,511,680,377
1400000US48221160210,48221160210,"Census Tract 1602.10, Hood County, Texas",4915,266,4700,301,215,196
1400000US48221160301,48221160301,"Census Tract 1603.01, Hood County, Texas",5540,422,4818,424,722,223
1400000US48221160302,48221160302,"Census Tract 1603.02, Hood County, Texas",3913,377,3611,390,302,126
1400000US48223950100,48223950100,"Census Tract 9501, Hopkins County, Texas",3195,270,3008,251,187,110
1400000US48223950200,48223950200,"Census Tract 9502, Hopkins County, Texas",4116,387,3905,387,211,119
1400000US48223950300,48223950300,"Census Tract 9503, Hopkins County, Texas",5500,482,4294,438,1206,383
1400000US48223950401,48223950401,"Census Tract 9504.01, Hopkins County, Texas",3909,363,3214,368,695,415
1400000US48223950402,48223950402,"Census Tract 9504.02, Hopkins County, Texas",4031,393,3460,415,571,300
1400000US48223950500,48223950500,"Census Tract 9505, Hopkins County, Texas",3211,476,2893,430,318,170
1400000US48223950600,48223950600,"Census Tract 9506, Hopkins County, Texas",3673,392,3248,405,425,242
1400000US48223950700,48223950700,"Census Tract 9507, Hopkins County, Texas",4460,397,3575,340,885,350
1400000US48223950800,48223950800,"Census Tract 9508, Hopkins County, Texas",2445,384,2060,318,385,248
