GEOid2,GEOdisplaylabel,hispanic_pop_perc
48439123300,"Census Tract 1233, Tarrant County, Texas",8
48439123400,"Census Tract 1234, Tarrant County, Texas",27
48439123500,"Census Tract 1235, Tarrant County, Texas",38
48439123600,"Census Tract 1236, Tarrant County, Texas",40
48439980000,"Census Tract 9800, Tarrant County, Texas",92
48441010100,"Census Tract 101, Taylor County, Texas",8
48441010200,"Census Tract 102, Taylor County, Texas",28
48441010300,"Census Tract 103, Taylor County, Texas",30
48441010400,"Census Tract 104, Taylor County, Texas",64
48441010500,"Census Tract 105, Taylor County, Texas",27
48441010600,"Census Tract 106, Taylor County, Texas",21
48441010700,"Census Tract 107, Taylor County, Texas",54
48441010800,"Census Tract 108, Taylor County, Texas",44
48441010900,"Census Tract 109, Taylor County, Texas",15
48441011000,"Census Tract 110, Taylor County, Texas",33
48441011200,"Census Tract 112, Taylor County, Texas",36
48441011300,"Census Tract 113, Taylor County, Texas",26
48441011400,"Census Tract 114, Taylor County, Texas",18
48441011500,"Census Tract 115, Taylor County, Texas",20
48441011600,"Census Tract 116, Taylor County, Texas",18
48441011700,"Census Tract 117, Taylor County, Texas",34
48441011900,"Census Tract 119, Taylor County, Texas",43
48441012000,"Census Tract 120, Taylor County, Texas",5
48441012100,"Census Tract 121, Taylor County, Texas",15
48441012200,"Census Tract 122, Taylor County, Texas",26
48441012300,"Census Tract 123, Taylor County, Texas",20
48441012400,"Census Tract 124, Taylor County, Texas",10
48441012500,"Census Tract 125, Taylor County, Texas",8
48441012600,"Census Tract 126, Taylor County, Texas",5
48441012700,"Census Tract 127, Taylor County, Texas",7
48441012801,"Census Tract 128.01, Taylor County, Texas",16
48441012802,"Census Tract 128.02, Taylor County, Texas",18
48441012900,"Census Tract 129, Taylor County, Texas",19
48441013000,"Census Tract 130, Taylor County, Texas",16
48441013100,"Census Tract 131, Taylor County, Texas",29
48441013200,"Census Tract 132, Taylor County, Texas",12
48441013300,"Census Tract 133, Taylor County, Texas",18
48441013401,"Census Tract 134.01, Taylor County, Texas",18
48441013402,"Census Tract 134.02, Taylor County, Texas",9
48441013404,"Census Tract 134.04, Taylor County, Texas",9
48441013500,"Census Tract 135, Taylor County, Texas",6
48441013600,"Census Tract 136, Taylor County, Texas",11
48441980000,"Census Tract 9800, Taylor County, Texas",0
48443950100,"Census Tract 9501, Terrell County, Texas",45
48445950100,"Census Tract 9501, Terry County, Texas",39
48445950300,"Census Tract 9503, Terry County, Texas",58
48445950400,"Census Tract 9504, Terry County, Texas",41
48447950300,"Census Tract 9503, Throckmorton County, Texas",7
48449950100,"Census Tract 9501, Titus County, Texas",13
48449950200,"Census Tract 9502, Titus County, Texas",28
48449950300,"Census Tract 9503, Titus County, Texas",27
48449950400,"Census Tract 9504, Titus County, Texas",17
48449950500,"Census Tract 9505, Titus County, Texas",57
48449950600,"Census Tract 9506, Titus County, Texas",52
48449950700,"Census Tract 9507, Titus County, Texas",41
48449950800,"Census Tract 9508, Titus County, Texas",40
48451000100,"Census Tract 1, Tom Green County, Texas",26
48451000200,"Census Tract 2, Tom Green County, Texas",40
48451000300,"Census Tract 3, Tom Green County, Texas",41
48451000400,"Census Tract 4, Tom Green County, Texas",65
48451000700,"Census Tract 7, Tom Green County, Texas",61
48451000801,"Census Tract 8.01, Tom Green County, Texas",32
48451000802,"Census Tract 8.02, Tom Green County, Texas",53
48451000900,"Census Tract 9, Tom Green County, Texas",63
48451001000,"Census Tract 10, Tom Green County, Texas",18
48451001101,"Census Tract 11.01, Tom Green County, Texas",30
48451001102,"Census Tract 11.02, Tom Green County, Texas",37
48451001200,"Census Tract 12, Tom Green County, Texas",46
48451001301,"Census Tract 13.01, Tom Green County, Texas",23
48451001303,"Census Tract 13.03, Tom Green County, Texas",20
48451001304,"Census Tract 13.04, Tom Green County, Texas",18
48451001400,"Census Tract 14, Tom Green County, Texas",48
48451001500,"Census Tract 15, Tom Green County, Texas",11
48451001600,"Census Tract 16, Tom Green County, Texas",21
48451001702,"Census Tract 17.02, Tom Green County, Texas",20
48451001704,"Census Tract 17.04, Tom Green County, Texas",14
48451001706,"Census Tract 17.06, Tom Green County, Texas",15
48451001707,"Census Tract 17.07, Tom Green County, Texas",13
48451001708,"Census Tract 17.08, Tom Green County, Texas",11
48451001800,"Census Tract 18, Tom Green County, Texas",49
48451980000,"Census Tract 9800, Tom Green County, Texas",0
48453000101,"Census Tract 1.01, Travis County, Texas",7
48453000102,"Census Tract 1.02, Travis County, Texas",5
48453000203,"Census Tract 2.03, Travis County, Texas",14
48453000204,"Census Tract 2.04, Travis County, Texas",11
48453000205,"Census Tract 2.05, Travis County, Texas",18
48453000206,"Census Tract 2.06, Travis County, Texas",11
48453000302,"Census Tract 3.02, Travis County, Texas",12
48453000304,"Census Tract 3.04, Travis County, Texas",19
48453000305,"Census Tract 3.05, Travis County, Texas",13
48453000306,"Census Tract 3.06, Travis County, Texas",27
48453000307,"Census Tract 3.07, Travis County, Texas",17
48453000401,"Census Tract 4.01, Travis County, Texas",12
48453000402,"Census Tract 4.02, Travis County, Texas",19
48453000500,"Census Tract 5, Travis County, Texas",12
48453000601,"Census Tract 6.01, Travis County, Texas",21
48453000603,"Census Tract 6.03, Travis County, Texas",12
48453000604,"Census Tract 6.04, Travis County, Texas",13
48453000700,"Census Tract 7, Travis County, Texas",13
48453000801,"Census Tract 8.01, Travis County, Texas",68
48453000802,"Census Tract 8.02, Travis County, Texas",34
48453000803,"Census Tract 8.03, Travis County, Texas",24
48453000804,"Census Tract 8.04, Travis County, Texas",35
48453000901,"Census Tract 9.01, Travis County, Texas",37
48453000902,"Census Tract 9.02, Travis County, Texas",68
48453001000,"Census Tract 10, Travis County, Texas",62
48453001100,"Census Tract 11, Travis County, Texas",14
48453001200,"Census Tract 12, Travis County, Texas",9
48453001303,"Census Tract 13.03, Travis County, Texas",9
48453001304,"Census Tract 13.04, Travis County, Texas",14
48453001305,"Census Tract 13.05, Travis County, Texas",27
48453001307,"Census Tract 13.07, Travis County, Texas",35
48453001308,"Census Tract 13.08, Travis County, Texas",39
48453001401,"Census Tract 14.01, Travis County, Texas",12
48453001402,"Census Tract 14.02, Travis County, Texas",14
48453001403,"Census Tract 14.03, Travis County, Texas",38
48453001501,"Census Tract 15.01, Travis County, Texas",9
48453001503,"Census Tract 15.03, Travis County, Texas",30
48453001504,"Census Tract 15.04, Travis County, Texas",13
48453001505,"Census Tract 15.05, Travis County, Texas",14
48453001602,"Census Tract 16.02, Travis County, Texas",11
48453001603,"Census Tract 16.03, Travis County, Texas",5
48453001604,"Census Tract 16.04, Travis County, Texas",5
48453001605,"Census Tract 16.05, Travis County, Texas",8
48453001606,"Census Tract 16.06, Travis County, Texas",21
48453001705,"Census Tract 17.05, Travis County, Texas",6
48453001706,"Census Tract 17.06, Travis County, Texas",10
48453001707,"Census Tract 17.07, Travis County, Texas",12
48453001712,"Census Tract 17.12, Travis County, Texas",26
48453001713,"Census Tract 17.13, Travis County, Texas",26
48453001714,"Census Tract 17.14, Travis County, Texas",11
48453001716,"Census Tract 17.16, Travis County, Texas",8
48453001718,"Census Tract 17.18, Travis County, Texas",8
48453001719,"Census Tract 17.19, Travis County, Texas",7
48453001722,"Census Tract 17.22, Travis County, Texas",14
48453001728,"Census Tract 17.28, Travis County, Texas",27
48453001729,"Census Tract 17.29, Travis County, Texas",29
48453001733,"Census Tract 17.33, Travis County, Texas",13
48453001737,"Census Tract 17.37, Travis County, Texas",13
48453001738,"Census Tract 17.38, Travis County, Texas",14
48453001740,"Census Tract 17.40, Travis County, Texas",21
48453001741,"Census Tract 17.41, Travis County, Texas",11
48453001742,"Census Tract 17.42, Travis County, Texas",26
48453001745,"Census Tract 17.45, Travis County, Texas",13
48453001746,"Census Tract 17.46, Travis County, Texas",28
48453001747,"Census Tract 17.47, Travis County, Texas",33
48453001748,"Census Tract 17.48, Travis County, Texas",25
48453001749,"Census Tract 17.49, Travis County, Texas",18
48453001750,"Census Tract 17.50, Travis County, Texas",27
48453001751,"Census Tract 17.51, Travis County, Texas",5
48453001752,"Census Tract 17.52, Travis County, Texas",16
48453001753,"Census Tract 17.53, Travis County, Texas",15
48453001754,"Census Tract 17.54, Travis County, Texas",14
48453001755,"Census Tract 17.55, Travis County, Texas",5
48453001756,"Census Tract 17.56, Travis County, Texas",9
48453001757,"Census Tract 17.57, Travis County, Texas",9
48453001760,"Census Tract 17.60, Travis County, Texas",8
48453001761,"Census Tract 17.61, Travis County, Texas",8
48453001764,"Census Tract 17.64, Travis County, Texas",7
48453001765,"Census Tract 17.65, Travis County, Texas",10
48453001766,"Census Tract 17.66, Travis County, Texas",12
48453001768,"Census Tract 17.68, Travis County, Texas",10
48453001769,"Census Tract 17.69, Travis County, Texas",13
48453001770,"Census Tract 17.70, Travis County, Texas",10
48453001771,"Census Tract 17.71, Travis County, Texas",5
48453001772,"Census Tract 17.72, Travis County, Texas",38
48453001773,"Census Tract 17.73, Travis County, Texas",6
48453001774,"Census Tract 17.74, Travis County, Texas",25
48453001775,"Census Tract 17.75, Travis County, Texas",13
48453001776,"Census Tract 17.76, Travis County, Texas",26
48453001777,"Census Tract 17.77, Travis County, Texas",24
48453001778,"Census Tract 17.78, Travis County, Texas",6
48453001779,"Census Tract 17.79, Travis County, Texas",10
48453001780,"Census Tract 17.80, Travis County, Texas",9
48453001781,"Census Tract 17.81, Travis County, Texas",9
48453001782,"Census Tract 17.82, Travis County, Texas",6
48453001783,"Census Tract 17.83, Travis County, Texas",9
48453001784,"Census Tract 17.84, Travis County, Texas",8
48453001785,"Census Tract 17.85, Travis County, Texas",19
48453001786,"Census Tract 17.86, Travis County, Texas",13
48453001804,"Census Tract 18.04, Travis County, Texas",58
48453001805,"Census Tract 18.05, Travis County, Texas",66
48453001806,"Census Tract 18.06, Travis County, Texas",65
48453001811,"Census Tract 18.11, Travis County, Texas",62
48453001812,"Census Tract 18.12, Travis County, Texas",64
48453001813,"Census Tract 18.13, Travis County, Texas",64
48453001817,"Census Tract 18.17, Travis County, Texas",16
48453001818,"Census Tract 18.18, Travis County, Texas",45
48453001819,"Census Tract 18.19, Travis County, Texas",61
48453001820,"Census Tract 18.20, Travis County, Texas",69
48453001821,"Census Tract 18.21, Travis County, Texas",45
48453001822,"Census Tract 18.22, Travis County, Texas",64
48453001823,"Census Tract 18.23, Travis County, Texas",69
48453001824,"Census Tract 18.24, Travis County, Texas",21
48453001826,"Census Tract 18.26, Travis County, Texas",20
48453001828,"Census Tract 18.28, Travis County, Texas",12
48453001829,"Census Tract 18.29, Travis County, Texas",18
48453001832,"Census Tract 18.32, Travis County, Texas",25
48453001833,"Census Tract 18.33, Travis County, Texas",52
48453001834,"Census Tract 18.34, Travis County, Texas",29
48453001835,"Census Tract 18.35, Travis County, Texas",48
48453001839,"Census Tract 18.39, Travis County, Texas",25
48453001840,"Census Tract 18.40, Travis County, Texas",39
48453001841,"Census Tract 18.41, Travis County, Texas",30
48453001842,"Census Tract 18.42, Travis County, Texas",37
48453001843,"Census Tract 18.43, Travis County, Texas",25
48453001844,"Census Tract 18.44, Travis County, Texas",27
48453001845,"Census Tract 18.45, Travis County, Texas",22
48453001846,"Census Tract 18.46, Travis County, Texas",9
48453001847,"Census Tract 18.47, Travis County, Texas",20
48453001848,"Census Tract 18.48, Travis County, Texas",22
48453001849,"Census Tract 18.49, Travis County, Texas",22
48453001850,"Census Tract 18.50, Travis County, Texas",27
48453001851,"Census Tract 18.51, Travis County, Texas",24
48453001853,"Census Tract 18.53, Travis County, Texas",18
48453001854,"Census Tract 18.54, Travis County, Texas",38
48453001855,"Census Tract 18.55, Travis County, Texas",22
48453001856,"Census Tract 18.56, Travis County, Texas",26
48453001857,"Census Tract 18.57, Travis County, Texas",27
48453001858,"Census Tract 18.58, Travis County, Texas",21
48453001859,"Census Tract 18.59, Travis County, Texas",18
48453001860,"Census Tract 18.60, Travis County, Texas",34
48453001861,"Census Tract 18.61, Travis County, Texas",29
48453001862,"Census Tract 18.62, Travis County, Texas",22
48453001863,"Census Tract 18.63, Travis County, Texas",30
48453001864,"Census Tract 18.64, Travis County, Texas",23
48453001901,"Census Tract 19.01, Travis County, Texas",12
48453001908,"Census Tract 19.08, Travis County, Texas",18
48453001910,"Census Tract 19.10, Travis County, Texas",8
48453001911,"Census Tract 19.11, Travis County, Texas",15
48453001912,"Census Tract 19.12, Travis County, Texas",7
48453001913,"Census Tract 19.13, Travis County, Texas",4
48453001914,"Census Tract 19.14, Travis County, Texas",9
48453001915,"Census Tract 19.15, Travis County, Texas",14
48453001916,"Census Tract 19.16, Travis County, Texas",5
48453001917,"Census Tract 19.17, Travis County, Texas",6
48453001918,"Census Tract 19.18, Travis County, Texas",4
48453001919,"Census Tract 19.19, Travis County, Texas",5
48453002002,"Census Tract 20.02, Travis County, Texas",28
48453002003,"Census Tract 20.03, Travis County, Texas",55
48453002004,"Census Tract 20.04, Travis County, Texas",29
48453002005,"Census Tract 20.05, Travis County, Texas",35
48453002104,"Census Tract 21.04, Travis County, Texas",33
48453002105,"Census Tract 21.05, Travis County, Texas",56
48453002106,"Census Tract 21.06, Travis County, Texas",34
48453002107,"Census Tract 21.07, Travis County, Texas",34
48453002108,"Census Tract 21.08, Travis County, Texas",28
48453002109,"Census Tract 21.09, Travis County, Texas",25
48453002110,"Census Tract 21.10, Travis County, Texas",52
48453002111,"Census Tract 21.11, Travis County, Texas",65
48453002112,"Census Tract 21.12, Travis County, Texas",46
48453002113,"Census Tract 21.13, Travis County, Texas",29
48453002201,"Census Tract 22.01, Travis County, Texas",40
48453002202,"Census Tract 22.02, Travis County, Texas",54
48453002207,"Census Tract 22.07, Travis County, Texas",53
48453002208,"Census Tract 22.08, Travis County, Texas",55
48453002209,"Census Tract 22.09, Travis County, Texas",42
48453002210,"Census Tract 22.10, Travis County, Texas",44
48453002211,"Census Tract 22.11, Travis County, Texas",61
48453002212,"Census Tract 22.12, Travis County, Texas",53
48453002304,"Census Tract 23.04, Travis County, Texas",62
48453002307,"Census Tract 23.07, Travis County, Texas",50
48453002308,"Census Tract 23.08, Travis County, Texas",37
48453002310,"Census Tract 23.10, Travis County, Texas",70
48453002312,"Census Tract 23.12, Travis County, Texas",79
48453002313,"Census Tract 23.13, Travis County, Texas",51
48453002314,"Census Tract 23.14, Travis County, Texas",49
48453002315,"Census Tract 23.15, Travis County, Texas",64
48453002316,"Census Tract 23.16, Travis County, Texas",67
48453002317,"Census Tract 23.17, Travis County, Texas",48
48453002318,"Census Tract 23.18, Travis County, Texas",50
48453002319,"Census Tract 23.19, Travis County, Texas",27
48453002402,"Census Tract 24.02, Travis County, Texas",45
48453002403,"Census Tract 24.03, Travis County, Texas",47
48453002407,"Census Tract 24.07, Travis County, Texas",28
48453002409,"Census Tract 24.09, Travis County, Texas",45
48453002410,"Census Tract 24.10, Travis County, Texas",52
48453002411,"Census Tract 24.11, Travis County, Texas",80
48453002412,"Census Tract 24.12, Travis County, Texas",81
48453002413,"Census Tract 24.13, Travis County, Texas",78
48453002419,"Census Tract 24.19, Travis County, Texas",59
48453002421,"Census Tract 24.21, Travis County, Texas",35
48453002422,"Census Tract 24.22, Travis County, Texas",48
48453002423,"Census Tract 24.23, Travis County, Texas",40
