GEOid,GEOid2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
1400000US48453001834,48453001834,"Census Tract 18.34, Travis County, Texas",8084,545,5632,615,2452,631
1400000US48453001835,48453001835,"Census Tract 18.35, Travis County, Texas",5278,542,2103,415,3175,420
1400000US48453001839,48453001839,"Census Tract 18.39, Travis County, Texas",6283,623,4872,463,1411,398
1400000US48453001840,48453001840,"Census Tract 18.40, Travis County, Texas",8848,828,5035,819,3813,602
1400000US48453001841,48453001841,"Census Tract 18.41, Travis County, Texas",16551,979,10586,983,5965,1095
1400000US48453001842,48453001842,"Census Tract 18.42, Travis County, Texas",7860,728,3920,600,3940,799
1400000US48453001843,48453001843,"Census Tract 18.43, Travis County, Texas",2232,141,1431,152,801,162
1400000US48453001844,48453001844,"Census Tract 18.44, Travis County, Texas",3577,289,2505,307,1072,324
1400000US48453001845,48453001845,"Census Tract 18.45, Travis County, Texas",3220,382,2250,238,970,340
1400000US48453001846,48453001846,"Census Tract 18.46, Travis County, Texas",2433,281,2040,313,393,167
1400000US48453001847,48453001847,"Census Tract 18.47, Travis County, Texas",7138,613,5349,552,1789,412
1400000US48453001848,48453001848,"Census Tract 18.48, Travis County, Texas",4787,416,3566,364,1221,277
1400000US48453001849,48453001849,"Census Tract 18.49, Travis County, Texas",5639,568,4684,604,955,313
1400000US48453001850,48453001850,"Census Tract 18.50, Travis County, Texas",4284,414,2930,388,1354,483
1400000US48453001851,48453001851,"Census Tract 18.51, Travis County, Texas",8812,796,6824,648,1988,593
1400000US48453001853,48453001853,"Census Tract 18.53, Travis County, Texas",2985,230,2387,240,598,256
1400000US48453001854,48453001854,"Census Tract 18.54, Travis County, Texas",4387,482,2553,447,1834,369
1400000US48453001855,48453001855,"Census Tract 18.55, Travis County, Texas",14195,707,10812,960,3383,657
1400000US48453001856,48453001856,"Census Tract 18.56, Travis County, Texas",5901,539,3712,501,2189,498
1400000US48453001857,48453001857,"Census Tract 18.57, Travis County, Texas",5417,632,3656,576,1761,435
1400000US48453001858,48453001858,"Census Tract 18.58, Travis County, Texas",15083,975,12254,955,2829,630
1400000US48453001859,48453001859,"Census Tract 18.59, Travis County, Texas",1238,212,1019,275,219,210
1400000US48453001860,48453001860,"Census Tract 18.60, Travis County, Texas",4014,432,2437,474,1577,391
1400000US48453001861,48453001861,"Census Tract 18.61, Travis County, Texas",4536,601,3131,631,1405,266
1400000US48453001862,48453001862,"Census Tract 18.62, Travis County, Texas",5685,577,4441,570,1244,364
1400000US48453001863,48453001863,"Census Tract 18.63, Travis County, Texas",4075,365,2507,305,1568,449
1400000US48453001864,48453001864,"Census Tract 18.64, Travis County, Texas",2932,331,2160,365,772,288
1400000US48453001901,48453001901,"Census Tract 19.01, Travis County, Texas",5249,253,4571,328,678,233
1400000US48453001908,48453001908,"Census Tract 19.08, Travis County, Texas",8255,809,6199,652,2056,746
1400000US48453001910,48453001910,"Census Tract 19.10, Travis County, Texas",4281,306,3893,311,388,120
1400000US48453001911,48453001911,"Census Tract 19.11, Travis County, Texas",3009,212,2426,271,583,217
1400000US48453001912,48453001912,"Census Tract 19.12, Travis County, Texas",3919,393,3701,381,218,120
1400000US48453001913,48453001913,"Census Tract 19.13, Travis County, Texas",4910,340,4712,359,198,165
1400000US48453001914,48453001914,"Census Tract 19.14, Travis County, Texas",6150,408,5495,424,655,217
1400000US48453001915,48453001915,"Census Tract 19.15, Travis County, Texas",2052,363,1449,326,603,410
1400000US48453001916,48453001916,"Census Tract 19.16, Travis County, Texas",3387,311,3159,361,228,160
1400000US48453001917,48453001917,"Census Tract 19.17, Travis County, Texas",4623,209,4348,237,275,158
1400000US48453001918,48453001918,"Census Tract 19.18, Travis County, Texas",2350,176,2064,281,286,224
1400000US48453001919,48453001919,"Census Tract 19.19, Travis County, Texas",3827,213,3655,213,172,112
1400000US48453002002,48453002002,"Census Tract 20.02, Travis County, Texas",2781,303,1958,252,823,222
1400000US48453002003,48453002003,"Census Tract 20.03, Travis County, Texas",3621,486,1653,237,1968,451
1400000US48453002004,48453002004,"Census Tract 20.04, Travis County, Texas",2014,216,1474,204,540,199
1400000US48453002005,48453002005,"Census Tract 20.05, Travis County, Texas",4771,645,2365,372,2406,654
1400000US48453002104,48453002104,"Census Tract 21.04, Travis County, Texas",3108,306,1949,336,1159,363
1400000US48453002105,48453002105,"Census Tract 21.05, Travis County, Texas",5334,591,1990,423,3344,699
1400000US48453002106,48453002106,"Census Tract 21.06, Travis County, Texas",3343,552,2073,531,1270,389
1400000US48453002107,48453002107,"Census Tract 21.07, Travis County, Texas",4348,445,2464,340,1884,385
1400000US48453002108,48453002108,"Census Tract 21.08, Travis County, Texas",4277,658,2117,368,2160,614
1400000US48453002109,48453002109,"Census Tract 21.09, Travis County, Texas",3423,430,2537,371,886,339
1400000US48453002110,48453002110,"Census Tract 21.10, Travis County, Texas",4411,501,1769,357,2642,593
1400000US48453002111,48453002111,"Census Tract 21.11, Travis County, Texas",4290,485,1486,266,2804,462
1400000US48453002112,48453002112,"Census Tract 21.12, Travis County, Texas",5101,519,2730,471,2371,458
1400000US48453002113,48453002113,"Census Tract 21.13, Travis County, Texas",3574,421,2182,308,1392,337
1400000US48453002201,48453002201,"Census Tract 22.01, Travis County, Texas",1718,242,963,246,755,219
1400000US48453002202,48453002202,"Census Tract 22.02, Travis County, Texas",9298,1096,3477,824,5821,1305
1400000US48453002207,48453002207,"Census Tract 22.07, Travis County, Texas",8123,786,3834,795,4289,976
1400000US48453002208,48453002208,"Census Tract 22.08, Travis County, Texas",7081,795,2653,535,4428,728
1400000US48453002209,48453002209,"Census Tract 22.09, Travis County, Texas",7255,1006,4299,701,2956,923
1400000US48453002210,48453002210,"Census Tract 22.10, Travis County, Texas",3185,533,1475,249,1710,521
1400000US48453002211,48453002211,"Census Tract 22.11, Travis County, Texas",2051,376,711,218,1340,385
1400000US48453002212,48453002212,"Census Tract 22.12, Travis County, Texas",655,94,254,140,401,158
1400000US48453002304,48453002304,"Census Tract 23.04, Travis County, Texas",4015,812,1052,234,2963,875
1400000US48453002307,48453002307,"Census Tract 23.07, Travis County, Texas",5556,815,2529,353,3027,917
1400000US48453002308,48453002308,"Census Tract 23.08, Travis County, Texas",5820,647,3331,437,2489,647
1400000US48453002310,48453002310,"Census Tract 23.10, Travis County, Texas",2879,440,585,155,2294,428
1400000US48453002312,48453002312,"Census Tract 23.12, Travis County, Texas",6346,688,1254,367,5092,669
1400000US48453002313,48453002313,"Census Tract 23.13, Travis County, Texas",4652,503,2204,281,2448,477
1400000US48453002314,48453002314,"Census Tract 23.14, Travis County, Texas",4781,599,2257,397,2524,577
1400000US48453002315,48453002315,"Census Tract 23.15, Travis County, Texas",3265,334,942,195,2323,336
1400000US48453002316,48453002316,"Census Tract 23.16, Travis County, Texas",5766,687,1340,277,4426,753
1400000US48453002317,48453002317,"Census Tract 23.17, Travis County, Texas",4971,706,2907,625,2064,427
1400000US48453002318,48453002318,"Census Tract 23.18, Travis County, Texas",7541,793,3039,536,4502,807
1400000US48453002319,48453002319,"Census Tract 23.19, Travis County, Texas",960,152,444,92,516,146
1400000US48453002402,48453002402,"Census Tract 24.02, Travis County, Texas",6380,663,3319,352,3061,675
1400000US48453002403,48453002403,"Census Tract 24.03, Travis County, Texas",2533,448,1366,298,1167,402
1400000US48453002407,48453002407,"Census Tract 24.07, Travis County, Texas",4890,432,3160,390,1730,356
1400000US48453002409,48453002409,"Census Tract 24.09, Travis County, Texas",3191,214,1289,209,1902,224
1400000US48453002410,48453002410,"Census Tract 24.10, Travis County, Texas",3862,311,1917,240,1945,277
1400000US48453002411,48453002411,"Census Tract 24.11, Travis County, Texas",6143,511,1082,292,5061,522
1400000US48453002412,48453002412,"Census Tract 24.12, Travis County, Texas",5822,433,687,181,5135,486
1400000US48453002413,48453002413,"Census Tract 24.13, Travis County, Texas",4828,478,859,272,3969,543
1400000US48453002419,48453002419,"Census Tract 24.19, Travis County, Texas",4071,322,1575,220,2496,384
1400000US48453002421,48453002421,"Census Tract 24.21, Travis County, Texas",6903,618,4409,458,2494,629
1400000US48453002422,48453002422,"Census Tract 24.22, Travis County, Texas",5249,573,2435,366,2814,572
1400000US48453002423,48453002423,"Census Tract 24.23, Travis County, Texas",6019,734,2807,431,3212,799
1400000US48453002424,48453002424,"Census Tract 24.24, Travis County, Texas",3455,404,1775,241,1680,401
1400000US48453002425,48453002425,"Census Tract 24.25, Travis County, Texas",2747,319,1169,246,1578,279
1400000US48453002426,48453002426,"Census Tract 24.26, Travis County, Texas",7066,598,2242,477,4824,632
1400000US48453002427,48453002427,"Census Tract 24.27, Travis County, Texas",7788,721,1271,275,6517,766
1400000US48453002428,48453002428,"Census Tract 24.28, Travis County, Texas",6112,662,3743,529,2369,760
1400000US48453002429,48453002429,"Census Tract 24.29, Travis County, Texas",670,93,493,68,177,94
1400000US48453002430,48453002430,"Census Tract 24.30, Travis County, Texas",3397,508,983,246,2414,507
1400000US48453002431,48453002431,"Census Tract 24.31, Travis County, Texas",6960,601,1947,313,5013,656
1400000US48453002432,48453002432,"Census Tract 24.32, Travis County, Texas",2023,398,705,255,1318,347
1400000US48453002433,48453002433,"Census Tract 24.33, Travis County, Texas",5586,604,2680,597,2906,604
1400000US48453002434,48453002434,"Census Tract 24.34, Travis County, Texas",1739,286,962,218,777,237
1400000US48453002435,48453002435,"Census Tract 24.35, Travis County, Texas",6705,720,2479,573,4226,657
1400000US48453002436,48453002436,"Census Tract 24.36, Travis County, Texas",2250,347,831,223,1419,333
1400000US48453002500,48453002500,"Census Tract 25, Travis County, Texas",5450,334,4718,301,732,250
1400000US48453980000,48453980000,"Census Tract 9800, Travis County, Texas",198,151,120,83,78,77
1400000US48455950100,48455950100,"Census Tract 9501, Trinity County, Texas",3486,546,3383,546,103,87
1400000US48455950200,48455950200,"Census Tract 9502, Trinity County, Texas",3604,612,3137,622,467,162
1400000US48455950300,48455950300,"Census Tract 9503, Trinity County, Texas",2099,465,2019,486,80,101
1400000US48455950400,48455950400,"Census Tract 9504, Trinity County, Texas",3322,640,2983,608,339,219
1400000US48455950500,48455950500,"Census Tract 9505, Trinity County, Texas",1955,312,1788,296,167,120
1400000US48457950100,48457950100,"Census Tract 9501, Tyler County, Texas",2917,332,2839,324,78,90
1400000US48457950200,48457950200,"Census Tract 9502, Tyler County, Texas",8237,637,7377,572,860,269
1400000US48457950300,48457950300,"Census Tract 9503, Tyler County, Texas",2717,321,2627,328,90,72
1400000US48457950400,48457950400,"Census Tract 9504, Tyler County, Texas",4522,530,4339,513,183,206
1400000US48457950500,48457950500,"Census Tract 9505, Tyler County, Texas",3245,493,2975,401,270,273
1400000US48459950100,48459950100,"Census Tract 9501, Upshur County, Texas",7417,478,6934,507,483,244
1400000US48459950200,48459950200,"Census Tract 9502, Upshur County, Texas",3516,306,3423,295,93,81
1400000US48459950300,48459950300,"Census Tract 9503, Upshur County, Texas",7999,576,7729,630,270,176
1400000US48459950400,48459950400,"Census Tract 9504, Upshur County, Texas",4591,155,3718,300,873,289
1400000US48459950500,48459950500,"Census Tract 9505, Upshur County, Texas",6091,540,5835,535,256,157
1400000US48459950600,48459950600,"Census Tract 9506, Upshur County, Texas",4299,315,4202,311,97,80
1400000US48459950700,48459950700,"Census Tract 9507, Upshur County, Texas",5473,439,4945,398,528,238
1400000US48461950100,48461950100,"Census Tract 9501, Upton County, Texas",1185,134,920,129,265,91
1400000US48461950200,48461950200,"Census Tract 9502, Upton County, Texas",2115,134,853,137,1262,149
1400000US48463950100,48463950100,"Census Tract 9501, Uvalde County, Texas",2680,427,1295,254,1385,360
1400000US48463950200,48463950200,"Census Tract 9502, Uvalde County, Texas",8065,689,3259,442,4806,689
1400000US48463950300,48463950300,"Census Tract 9503, Uvalde County, Texas",5919,601,1574,279,4345,599
1400000US48463950400,48463950400,"Census Tract 9504, Uvalde County, Texas",3421,363,1107,201,2314,337
1400000US48463950500,48463950500,"Census Tract 9505, Uvalde County, Texas",6349,562,848,283,5501,629
1400000US48465950201,48465950201,"Census Tract 9502.01, Val Verde County, Texas",8357,559,3223,342,5134,526
1400000US48465950301,48465950301,"Census Tract 9503.01, Val Verde County, Texas",4726,398,881,257,3845,395
1400000US48465950302,48465950302,"Census Tract 9503.02, Val Verde County, Texas",4507,711,284,186,4223,695
1400000US48465950400,48465950400,"Census Tract 9504, Val Verde County, Texas",3353,392,511,179,2842,385
1400000US48465950500,48465950500,"Census Tract 9505, Val Verde County, Texas",7355,737,1863,323,5492,675
1400000US48465950601,48465950601,"Census Tract 9506.01, Val Verde County, Texas",4075,544,204,146,3871,533
1400000US48465950602,48465950602,"Census Tract 9506.02, Val Verde County, Texas",4832,671,58,46,4774,676
1400000US48465950700,48465950700,"Census Tract 9507, Val Verde County, Texas",6586,572,909,217,5677,588
1400000US48465950800,48465950800,"Census Tract 9508, Val Verde County, Texas",4787,760,1656,281,3131,785
1400000US48465980000,48465980000,"Census Tract 9800, Val Verde County, Texas",0,13,0,13,0,13
1400000US48467950100,48467950100,"Census Tract 9501, Van Zandt County, Texas",4816,396,4594,408,222,132
1400000US48467950200,48467950200,"Census Tract 9502, Van Zandt County, Texas",3141,178,2523,215,618,183
1400000US48467950300,48467950300,"Census Tract 9503, Van Zandt County, Texas",4342,357,4010,358,332,163
1400000US48467950400,48467950400,"Census Tract 9504, Van Zandt County, Texas",5084,530,4619,504,465,247
1400000US48467950500,48467950500,"Census Tract 9505, Van Zandt County, Texas",4457,241,4186,381,271,271
1400000US48467950600,48467950600,"Census Tract 9506, Van Zandt County, Texas",7459,769,7093,739,366,203
1400000US48467950700,48467950700,"Census Tract 9507, Van Zandt County, Texas",3949,283,3449,349,500,250
1400000US48467950800,48467950800,"Census Tract 9508, Van Zandt County, Texas",5317,417,4564,468,753,315
1400000US48467950900,48467950900,"Census Tract 9509, Van Zandt County, Texas",7337,615,6734,626,603,222
1400000US48467951000,48467951000,"Census Tract 9510, Van Zandt County, Texas",6605,709,5858,577,747,456
1400000US48469000100,48469000100,"Census Tract 1, Victoria County, Texas",2507,475,843,269,1664,415
1400000US48469000201,48469000201,"Census Tract 2.01, Victoria County, Texas",3068,327,916,210,2152,334
1400000US48469000202,48469000202,"Census Tract 2.02, Victoria County, Texas",4904,472,1491,301,3413,508
1400000US48469000301,48469000301,"Census Tract 3.01, Victoria County, Texas",1756,349,479,156,1277,320
1400000US48469000302,48469000302,"Census Tract 3.02, Victoria County, Texas",2203,373,548,188,1655,412
1400000US48469000400,48469000400,"Census Tract 4, Victoria County, Texas",1832,269,1064,207,768,277
1400000US48469000501,48469000501,"Census Tract 5.01, Victoria County, Texas",3732,331,1922,273,1810,316
1400000US48469000502,48469000502,"Census Tract 5.02, Victoria County, Texas",3944,409,1903,342,2041,399
1400000US48469000601,48469000601,"Census Tract 6.01, Victoria County, Texas",2998,489,888,266,2110,583
1400000US48469000602,48469000602,"Census Tract 6.02, Victoria County, Texas",4390,494,2056,411,2334,402
1400000US48469000700,48469000700,"Census Tract 7, Victoria County, Texas",3450,391,1530,210,1920,397
1400000US48469000800,48469000800,"Census Tract 8, Victoria County, Texas",1673,270,1149,188,524,255
1400000US48469001300,48469001300,"Census Tract 13, Victoria County, Texas",1947,266,1350,203,597,245
1400000US48469001400,48469001400,"Census Tract 14, Victoria County, Texas",8399,503,5620,513,2779,496
1400000US48469001501,48469001501,"Census Tract 15.01, Victoria County, Texas",3256,219,2427,257,829,194
1400000US48469001503,48469001503,"Census Tract 15.03, Victoria County, Texas",2192,310,2088,321,104,70
1400000US48469001504,48469001504,"Census Tract 15.04, Victoria County, Texas",6529,338,5012,375,1517,255
1400000US48469001601,48469001601,"Census Tract 16.01, Victoria County, Texas",5923,728,4341,639,1582,652
1400000US48469001604,48469001604,"Census Tract 16.04, Victoria County, Texas",6783,535,3753,429,3030,590
1400000US48469001605,48469001605,"Census Tract 16.05, Victoria County, Texas",3422,356,2210,350,1212,351
1400000US48469001606,48469001606,"Census Tract 16.06, Victoria County, Texas",7928,651,5856,558,2072,520
1400000US48469001700,48469001700,"Census Tract 17, Victoria County, Texas",4352,503,1419,306,2933,479
1400000US48469980000,48469980000,"Census Tract 9800, Victoria County, Texas",0,13,0,13,0,13
1400000US48471790101,48471790101,"Census Tract 7901.01, Walker County, Texas",6884,443,5730,427,1154,154
1400000US48471790102,48471790102,"Census Tract 7901.02, Walker County, Texas",4029,502,2968,452,1061,431
1400000US48471790103,48471790103,"Census Tract 7901.03, Walker County, Texas",5552,654,4921,596,631,284
1400000US48471790200,48471790200,"Census Tract 7902, Walker County, Texas",7231,865,5919,736,1312,676
1400000US48471790300,48471790300,"Census Tract 7903, Walker County, Texas",7880,776,7637,769,243,120
1400000US48471790400,48471790400,"Census Tract 7904, Walker County, Texas",10718,1607,8363,1201,2355,742
1400000US48471790500,48471790500,"Census Tract 7905, Walker County, Texas",9567,1544,8228,1099,1339,553
1400000US48471790600,48471790600,"Census Tract 7906, Walker County, Texas",4318,707,2717,517,1601,392
1400000US48471790700,48471790700,"Census Tract 7907, Walker County, Texas",6005,760,4900,633,1105,356
1400000US48471790800,48471790800,"Census Tract 7908, Walker County, Texas",5263,531,4713,456,550,219
1400000US48473680100,48473680100,"Census Tract 6801, Waller County, Texas",2437,285,1842,233,595,290
1400000US48473680200,48473680200,"Census Tract 6802, Waller County, Texas",9932,771,4665,620,5267,690
1400000US48473680300,48473680300,"Census Tract 6803, Waller County, Texas",11817,1182,9112,1134,2705,550
1400000US48473680400,48473680400,"Census Tract 6804, Waller County, Texas",1973,992,1854,991,119,66
1400000US48473680500,48473680500,"Census Tract 6805, Waller County, Texas",8756,624,6704,623,2052,374
1400000US48473680600,48473680600,"Census Tract 6806, Waller County, Texas",7979,645,6315,452,1664,543
1400000US48475950100,48475950100,"Census Tract 9501, Ward County, Texas",4211,153,2480,245,1731,199
1400000US48475950200,48475950200,"Census Tract 9502, Ward County, Texas",4040,253,2045,217,1995,233
1400000US48475950300,48475950300,"Census Tract 9503, Ward County, Texas",2454,212,1024,203,1430,248
1400000US48477170100,48477170100,"Census Tract 1701, Washington County, Texas",3277,491,2682,458,595,277
1400000US48477170200,48477170200,"Census Tract 1702, Washington County, Texas",5887,659,5055,581,832,310
1400000US48477170300,48477170300,"Census Tract 1703, Washington County, Texas",6643,580,5516,467,1127,437
1400000US48477170400,48477170400,"Census Tract 1704, Washington County, Texas",6428,464,5397,469,1031,295
1400000US48477170500,48477170500,"Census Tract 1705, Washington County, Texas",6584,580,6066,557,518,251
1400000US48477170600,48477170600,"Census Tract 1706, Washington County, Texas",4809,592,4326,582,483,365
1400000US48479000101,48479000101,"Census Tract 1.01, Webb County, Texas",4739,529,131,77,4608,540
1400000US48479000105,48479000105,"Census Tract 1.05, Webb County, Texas",2477,401,9,15,2468,402
1400000US48479000106,48479000106,"Census Tract 1.06, Webb County, Texas",4454,766,7,9,4447,766
1400000US48479000107,48479000107,"Census Tract 1.07, Webb County, Texas",3674,659,58,78,3616,650
1400000US48479000108,48479000108,"Census Tract 1.08, Webb County, Texas",4101,608,1,3,4100,608
1400000US48479000109,48479000109,"Census Tract 1.09, Webb County, Texas",2104,415,76,57,2028,395
1400000US48479000200,48479000200,"Census Tract 2, Webb County, Texas",3684,476,83,52,3601,479
1400000US48479000300,48479000300,"Census Tract 3, Webb County, Texas",2667,378,43,40,2624,366
1400000US48479000601,48479000601,"Census Tract 6.01, Webb County, Texas",3016,694,18,21,2998,687
1400000US48479000602,48479000602,"Census Tract 6.02, Webb County, Texas",2752,367,8,9,2744,366
1400000US48479000700,48479000700,"Census Tract 7, Webb County, Texas",2869,316,54,84,2815,297
1400000US48479000800,48479000800,"Census Tract 8, Webb County, Texas",2256,378,27,38,2229,366
1400000US48479000901,48479000901,"Census Tract 9.01, Webb County, Texas",4190,651,45,36,4145,658
1400000US48479000903,48479000903,"Census Tract 9.03, Webb County, Texas",3243,535,6,11,3237,536
1400000US48479000904,48479000904,"Census Tract 9.04, Webb County, Texas",3154,392,78,65,3076,378
1400000US48479001001,48479001001,"Census Tract 10.01, Webb County, Texas",5124,571,161,109,4963,580
1400000US48479001003,48479001003,"Census Tract 10.03, Webb County, Texas",2581,294,42,37,2539,303
1400000US48479001004,48479001004,"Census Tract 10.04, Webb County, Texas",1614,300,24,29,1590,303
1400000US48479001101,48479001101,"Census Tract 11.01, Webb County, Texas",3821,422,190,84,3631,434
1400000US48479001103,48479001103,"Census Tract 11.03, Webb County, Texas",1477,247,8,14,1469,246
1400000US48479001104,48479001104,"Census Tract 11.04, Webb County, Texas",3193,298,259,230,2934,311
1400000US48479001105,48479001105,"Census Tract 11.05, Webb County, Texas",2887,312,60,55,2827,302
1400000US48479001201,48479001201,"Census Tract 12.01, Webb County, Texas",2780,368,6,9,2774,369
1400000US48479001202,48479001202,"Census Tract 12.02, Webb County, Texas",3290,404,86,69,3204,413
1400000US48479001300,48479001300,"Census Tract 13, Webb County, Texas",3881,446,100,69,3781,447
1400000US48479001401,48479001401,"Census Tract 14.01, Webb County, Texas",4195,649,103,81,4092,655
1400000US48479001402,48479001402,"Census Tract 14.02, Webb County, Texas",3275,641,14,23,3261,639
1400000US48479001501,48479001501,"Census Tract 15.01, Webb County, Texas",2940,273,131,174,2809,292
1400000US48479001502,48479001502,"Census Tract 15.02, Webb County, Texas",4619,457,118,88,4501,466
1400000US48479001601,48479001601,"Census Tract 16.01, Webb County, Texas",3934,518,222,117,3712,522
1400000US48479001602,48479001602,"Census Tract 16.02, Webb County, Texas",4392,419,597,169,3795,430
1400000US48479001706,48479001706,"Census Tract 17.06, Webb County, Texas",5454,583,74,62,5380,576
1400000US48479001709,48479001709,"Census Tract 17.09, Webb County, Texas",6360,747,1009,248,5351,693
1400000US48479001710,48479001710,"Census Tract 17.10, Webb County, Texas",1324,439,73,70,1251,443
1400000US48479001711,48479001711,"Census Tract 17.11, Webb County, Texas",5427,426,531,248,4896,432
1400000US48479001712,48479001712,"Census Tract 17.12, Webb County, Texas",7119,804,534,297,6585,820
1400000US48479001713,48479001713,"Census Tract 17.13, Webb County, Texas",12846,726,1128,320,11718,719
1400000US48479001714,48479001714,"Census Tract 17.14, Webb County, Texas",3496,626,286,177,3210,590
1400000US48479001715,48479001715,"Census Tract 17.15, Webb County, Texas",6700,429,296,192,6404,446
1400000US48479001716,48479001716,"Census Tract 17.16, Webb County, Texas",5977,450,216,186,5761,459
1400000US48479001717,48479001717,"Census Tract 17.17, Webb County, Texas",3513,568,146,92,3367,568
1400000US48479001718,48479001718,"Census Tract 17.18, Webb County, Texas",2230,230,242,158,1988,246
1400000US48479001719,48479001719,"Census Tract 17.19, Webb County, Texas",3293,287,200,100,3093,300
1400000US48479001720,48479001720,"Census Tract 17.20, Webb County, Texas",5328,620,814,436,4514,475
1400000US48479001721,48479001721,"Census Tract 17.21, Webb County, Texas",2669,171,301,204,2368,277
1400000US48479001722,48479001722,"Census Tract 17.22, Webb County, Texas",6225,522,616,229,5609,489
1400000US48479001806,48479001806,"Census Tract 18.06, Webb County, Texas",4839,725,57,88,4782,697
1400000US48479001807,48479001807,"Census Tract 18.07, Webb County, Texas",7430,821,104,123,7326,806
1400000US48479001808,48479001808,"Census Tract 18.08, Webb County, Texas",6937,783,21,34,6916,785
1400000US48479001809,48479001809,"Census Tract 18.09, Webb County, Texas",5978,777,107,96,5871,758
1400000US48479001810,48479001810,"Census Tract 18.10, Webb County, Texas",4870,538,279,175,4591,536
1400000US48479001811,48479001811,"Census Tract 18.11, Webb County, Texas",4356,300,38,47,4318,300
1400000US48479001812,48479001812,"Census Tract 18.12, Webb County, Texas",8092,532,162,122,7930,577
1400000US48479001813,48479001813,"Census Tract 18.13, Webb County, Texas",963,304,82,66,881,289
1400000US48479001814,48479001814,"Census Tract 18.14, Webb County, Texas",7093,897,499,454,6594,794
1400000US48479001815,48479001815,"Census Tract 18.15, Webb County, Texas",1919,469,40,50,1879,469
1400000US48479001816,48479001816,"Census Tract 18.16, Webb County, Texas",3920,815,70,68,3850,809
1400000US48479001817,48479001817,"Census Tract 18.17, Webb County, Texas",5831,470,110,93,5721,479
1400000US48479001818,48479001818,"Census Tract 18.18, Webb County, Texas",3310,26,8,9,3302,26
1400000US48479001900,48479001900,"Census Tract 19, Webb County, Texas",3438,403,217,81,3221,416
1400000US48479980000,48479980000,"Census Tract 9800, Webb County, Texas",0,13,0,13,0,13
1400000US48481740100,48481740100,"Census Tract 7401, Wharton County, Texas",5458,580,4620,559,838,354
1400000US48481740200,48481740200,"Census Tract 7402, Wharton County, Texas",1421,227,904,199,517,177
1400000US48481740300,48481740300,"Census Tract 7403, Wharton County, Texas",2003,353,1449,284,554,302
1400000US48481740400,48481740400,"Census Tract 7404, Wharton County, Texas",6359,590,3812,515,2547,500
1400000US48481740500,48481740500,"Census Tract 7405, Wharton County, Texas",3059,514,1967,314,1092,510
1400000US48481740600,48481740600,"Census Tract 7406, Wharton County, Texas",3722,475,2301,374,1421,413
1400000US48481740700,48481740700,"Census Tract 7407, Wharton County, Texas",1972,365,1136,357,836,141
1400000US48481740800,48481740800,"Census Tract 7408, Wharton County, Texas",3500,487,1232,240,2268,460
1400000US48481740900,48481740900,"Census Tract 7409, Wharton County, Texas",6523,564,4675,417,1848,395
1400000US48481741000,48481741000,"Census Tract 7410, Wharton County, Texas",4720,581,1777,284,2943,592
1400000US48481741100,48481741100,"Census Tract 7411, Wharton County, Texas",2416,355,1837,320,579,224
1400000US48483950100,48483950100,"Census Tract 9501, Wheeler County, Texas",3086,203,2089,144,997,160
1400000US48483950300,48483950300,"Census Tract 9503, Wheeler County, Texas",2328,203,1986,144,342,160
1400000US48485010100,48485010100,"Census Tract 101, Wichita County, Texas",1329,182,866,139,463,191
1400000US48485010200,48485010200,"Census Tract 102, Wichita County, Texas",1148,163,765,177,383,170
1400000US48485010400,48485010400,"Census Tract 104, Wichita County, Texas",2312,278,1820,299,492,187
1400000US48485010600,48485010600,"Census Tract 106, Wichita County, Texas",2544,305,1800,264,744,236
1400000US48485010700,48485010700,"Census Tract 107, Wichita County, Texas",2622,459,1678,338,944,257
1400000US48485010800,48485010800,"Census Tract 108, Wichita County, Texas",2671,313,1576,302,1095,244
1400000US48485010900,48485010900,"Census Tract 109, Wichita County, Texas",1635,252,1497,226,138,71
1400000US48485011000,48485011000,"Census Tract 110, Wichita County, Texas",2560,294,1795,356,765,299
1400000US48485011100,48485011100,"Census Tract 111, Wichita County, Texas",1243,187,368,96,875,204
1400000US48485011200,48485011200,"Census Tract 112, Wichita County, Texas",1900,188,1699,181,201,86
1400000US48485011300,48485011300,"Census Tract 113, Wichita County, Texas",1331,282,1203,249,128,90
1400000US48485011400,48485011400,"Census Tract 114, Wichita County, Texas",2760,407,1227,250,1533,466
1400000US48485011500,48485011500,"Census Tract 115, Wichita County, Texas",2387,202,1921,198,466,136
1400000US48485011600,48485011600,"Census Tract 116, Wichita County, Texas",4358,373,3238,396,1120,346
1400000US48485011700,48485011700,"Census Tract 117, Wichita County, Texas",2530,285,2249,290,281,186
1400000US48485011800,48485011800,"Census Tract 118, Wichita County, Texas",1727,160,1544,193,183,138
1400000US48485011900,48485011900,"Census Tract 119, Wichita County, Texas",4063,382,3513,370,550,235
1400000US48485012000,48485012000,"Census Tract 120, Wichita County, Texas",6861,519,6416,498,445,163
1400000US48485012100,48485012100,"Census Tract 121, Wichita County, Texas",2948,308,2479,290,469,179
1400000US48485012200,48485012200,"Census Tract 122, Wichita County, Texas",6233,601,5184,573,1049,343
1400000US48485012300,48485012300,"Census Tract 123, Wichita County, Texas",7547,541,6716,530,831,264
1400000US48485012400,48485012400,"Census Tract 124, Wichita County, Texas",7502,428,6734,388,768,218
